Atk:1, dfd:1, AtkRemAvg:0, DfdRemAvg:0, AtkSucAvg:0.417, DfdSucAvg:0.583
Atk:16, dfd:15, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.023, DfdSucAvg:0.977
Atk:16, dfd:16, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.014, DfdSucAvg:0.986
Atk:16, dfd:17, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.008, DfdSucAvg:0.992
Atk:16, dfd:18, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.006, DfdSucAvg:0.994
Atk:16, dfd:19, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:16, dfd:20, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:16, dfd:21, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:16, dfd:22, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:16, dfd:23, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:16, dfd:24, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:16, dfd:25, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:16, dfd:26, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:16, dfd:27, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:16, dfd:28, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:16, dfd:29, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:16, dfd:30, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:17, dfd:1, AtkRemAvg:12, DfdRemAvg:0, AtkSucAvg:0.976, DfdSucAvg:0.024
Atk:17, dfd:2, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.939, DfdSucAvg:0.061
Atk:17, dfd:3, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.875, DfdSucAvg:0.125
Atk:17, dfd:4, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.771, DfdSucAvg:0.229
Atk:17, dfd:5, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.675, DfdSucAvg:0.325
Atk:17, dfd:6, AtkRemAvg:3, DfdRemAvg:1, AtkSucAvg:0.562, DfdSucAvg:0.438
Atk:17, dfd:7, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.445, DfdSucAvg:0.555
Atk:17, dfd:8, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.334, DfdSucAvg:0.666
Atk:17, dfd:9, AtkRemAvg:0, DfdRemAvg:2, AtkSucAvg:0.256, DfdSucAvg:0.744
Atk:17, dfd:10, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.186, DfdSucAvg:0.814
Atk:17, dfd:11, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.124, DfdSucAvg:0.876
Atk:17, dfd:12, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.088, DfdSucAvg:0.912
Atk:17, dfd:13, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.06, DfdSucAvg:0.94
Atk:17, dfd:14, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.038, DfdSucAvg:0.962
Atk:17, dfd:15, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.024, DfdSucAvg:0.976
Atk:17, dfd:16, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.017, DfdSucAvg:0.983
Atk:17, dfd:17, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.01, DfdSucAvg:0.99
Atk:17, dfd:18, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.008, DfdSucAvg:0.992
Atk:17, dfd:19, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.004, DfdSucAvg:0.996
Atk:17, dfd:20, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:17, dfd:21, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:17, dfd:22, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:17, dfd:23, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:17, dfd:24, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:17, dfd:25, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:17, dfd:26, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:17, dfd:27, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:17, dfd:28, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:17, dfd:29, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:17, dfd:30, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:18, dfd:1, AtkRemAvg:13, DfdRemAvg:0, AtkSucAvg:0.978, DfdSucAvg:0.022
Atk:18, dfd:2, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:0.941, DfdSucAvg:0.059
Atk:18, dfd:3, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.892, DfdSucAvg:0.108
Atk:18, dfd:4, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.805, DfdSucAvg:0.195
Atk:18, dfd:5, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.707, DfdSucAvg:0.293
Atk:18, dfd:6, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.581, DfdSucAvg:0.419
Atk:18, dfd:7, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.465, DfdSucAvg:0.535
Atk:18, dfd:8, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.375, DfdSucAvg:0.625
Atk:18, dfd:9, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.279, DfdSucAvg:0.721
Atk:18, dfd:10, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.205, DfdSucAvg:0.795
Atk:18, dfd:11, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.149, DfdSucAvg:0.851
Atk:18, dfd:12, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.104, DfdSucAvg:0.896
Atk:18, dfd:13, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.071, DfdSucAvg:0.929
Atk:18, dfd:14, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.049, DfdSucAvg:0.951
Atk:18, dfd:15, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.027, DfdSucAvg:0.973
Atk:18, dfd:16, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.023, DfdSucAvg:0.977
Atk:18, dfd:17, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.014, DfdSucAvg:0.986
Atk:18, dfd:18, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.009, DfdSucAvg:0.991
Atk:18, dfd:19, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.006, DfdSucAvg:0.994
Atk:18, dfd:20, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.005, DfdSucAvg:0.995
Atk:18, dfd:21, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:18, dfd:22, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:18, dfd:23, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:18, dfd:24, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:18, dfd:25, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:18, dfd:26, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:18, dfd:27, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:18, dfd:28, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:18, dfd:29, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:18, dfd:30, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:19, dfd:1, AtkRemAvg:14, DfdRemAvg:0, AtkSucAvg:0.985, DfdSucAvg:0.015
Atk:19, dfd:2, AtkRemAvg:12, DfdRemAvg:0, AtkSucAvg:0.957, DfdSucAvg:0.043
Atk:19, dfd:3, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.904, DfdSucAvg:0.096
Atk:19, dfd:4, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.818, DfdSucAvg:0.182
Atk:19, dfd:5, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.727, DfdSucAvg:0.273
Atk:19, dfd:6, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.629, DfdSucAvg:0.371
Atk:19, dfd:7, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.517, DfdSucAvg:0.483
Atk:19, dfd:8, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.402, DfdSucAvg:0.598
Atk:19, dfd:9, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.325, DfdSucAvg:0.675
Atk:19, dfd:10, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.233, DfdSucAvg:0.767
Atk:19, dfd:11, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.176, DfdSucAvg:0.824
Atk:19, dfd:12, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.132, DfdSucAvg:0.868
Atk:19, dfd:13, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.083, DfdSucAvg:0.917
Atk:19, dfd:14, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.06, DfdSucAvg:0.94
Atk:19, dfd:15, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.037, DfdSucAvg:0.963
Atk:19, dfd:16, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.024, DfdSucAvg:0.976
Atk:19, dfd:17, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.016, DfdSucAvg:0.984
Atk:19, dfd:18, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.009, DfdSucAvg:0.991
Atk:19, dfd:19, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.008, DfdSucAvg:0.992
Atk:19, dfd:20, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.004, DfdSucAvg:0.996
Atk:19, dfd:21, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:19, dfd:22, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:19, dfd:23, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:19, dfd:24, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:19, dfd:25, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:19, dfd:26, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:19, dfd:27, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:19, dfd:28, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:19, dfd:29, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:19, dfd:30, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:20, dfd:1, AtkRemAvg:15, DfdRemAvg:0, AtkSucAvg:0.988, DfdSucAvg:0.012
Atk:20, dfd:2, AtkRemAvg:13, DfdRemAvg:0, AtkSucAvg:0.962, DfdSucAvg:0.038
Atk:20, dfd:3, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.914, DfdSucAvg:0.086
Atk:20, dfd:4, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.848, DfdSucAvg:0.152
Atk:20, dfd:5, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.757, DfdSucAvg:0.243
Atk:20, dfd:6, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.668, DfdSucAvg:0.332
Atk:20, dfd:7, AtkRemAvg:3, DfdRemAvg:1, AtkSucAvg:0.549, DfdSucAvg:0.451
Atk:20, dfd:8, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.445, DfdSucAvg:0.555
Atk:20, dfd:9, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.348, DfdSucAvg:0.652
Atk:20, dfd:10, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.261, DfdSucAvg:0.739
Atk:20, dfd:11, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.196, DfdSucAvg:0.804
Atk:20, dfd:12, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.15, DfdSucAvg:0.85
Atk:20, dfd:13, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.109, DfdSucAvg:0.891
Atk:20, dfd:14, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.077, DfdSucAvg:0.923
Atk:20, dfd:15, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.045, DfdSucAvg:0.955
Atk:20, dfd:16, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.028, DfdSucAvg:0.972
Atk:20, dfd:17, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.022, DfdSucAvg:0.978
Atk:20, dfd:18, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.012, DfdSucAvg:0.988
Atk:20, dfd:19, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.008, DfdSucAvg:0.992
Atk:20, dfd:20, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.006, DfdSucAvg:0.994
Atk:20, dfd:21, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:20, dfd:22, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:20, dfd:23, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:20, dfd:24, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:20, dfd:25, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:20, dfd:26, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:20, dfd:27, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:20, dfd:28, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:20, dfd:29, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:20, dfd:30, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:21, dfd:1, AtkRemAvg:16, DfdRemAvg:0, AtkSucAvg:0.989, DfdSucAvg:0.011
Atk:21, dfd:2, AtkRemAvg:14, DfdRemAvg:0, AtkSucAvg:0.968, DfdSucAvg:0.032
Atk:21, dfd:3, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:0.936, DfdSucAvg:0.064
Atk:21, dfd:4, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.874, DfdSucAvg:0.126
Atk:21, dfd:5, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.791, DfdSucAvg:0.209
Atk:21, dfd:6, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.695, DfdSucAvg:0.305
Atk:21, dfd:7, AtkRemAvg:4, DfdRemAvg:1, AtkSucAvg:0.601, DfdSucAvg:0.399
Atk:21, dfd:8, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.485, DfdSucAvg:0.515
Atk:21, dfd:9, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.367, DfdSucAvg:0.633
Atk:21, dfd:10, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.29, DfdSucAvg:0.71
Atk:21, dfd:11, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.228, DfdSucAvg:0.772
Atk:21, dfd:12, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.168, DfdSucAvg:0.832
Atk:21, dfd:13, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.119, DfdSucAvg:0.881
Atk:21, dfd:14, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.08, DfdSucAvg:0.92
Atk:21, dfd:15, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.052, DfdSucAvg:0.948
Atk:21, dfd:16, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.035, DfdSucAvg:0.965
Atk:21, dfd:17, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.027, DfdSucAvg:0.973
Atk:21, dfd:18, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.016, DfdSucAvg:0.984
Atk:21, dfd:19, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.011, DfdSucAvg:0.989
Atk:21, dfd:20, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.007, DfdSucAvg:0.993
Atk:21, dfd:21, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.004, DfdSucAvg:0.996
Atk:21, dfd:22, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.004, DfdSucAvg:0.996
Atk:21, dfd:23, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:21, dfd:24, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:21, dfd:25, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:21, dfd:26, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:21, dfd:27, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:21, dfd:28, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:21, dfd:29, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:21, dfd:30, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:22, dfd:1, AtkRemAvg:17, DfdRemAvg:0, AtkSucAvg:0.989, DfdSucAvg:0.011
Atk:22, dfd:2, AtkRemAvg:14, DfdRemAvg:0, AtkSucAvg:0.974, DfdSucAvg:0.026
Atk:22, dfd:3, AtkRemAvg:12, DfdRemAvg:0, AtkSucAvg:0.937, DfdSucAvg:0.063
Atk:22, dfd:4, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.884, DfdSucAvg:0.116
Atk:22, dfd:5, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.811, DfdSucAvg:0.189
Atk:22, dfd:6, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.714, DfdSucAvg:0.286
Atk:22, dfd:7, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.618, DfdSucAvg:0.382
Atk:22, dfd:8, AtkRemAvg:3, DfdRemAvg:1, AtkSucAvg:0.518, DfdSucAvg:0.482
Atk:22, dfd:9, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.415, DfdSucAvg:0.585
Atk:22, dfd:10, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.333, DfdSucAvg:0.667
Atk:22, dfd:11, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.244, DfdSucAvg:0.756
Atk:22, dfd:12, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.189, DfdSucAvg:0.811
Atk:22, dfd:13, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.138, DfdSucAvg:0.862
Atk:22, dfd:14, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.099, DfdSucAvg:0.901
Atk:22, dfd:15, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.062, DfdSucAvg:0.938
Atk:22, dfd:16, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.046, DfdSucAvg:0.954
Atk:22, dfd:17, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.028, DfdSucAvg:0.972
Atk:22, dfd:18, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.023, DfdSucAvg:0.977
Atk:22, dfd:19, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.014, DfdSucAvg:0.986
Atk:22, dfd:20, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.008, DfdSucAvg:0.992
Atk:22, dfd:21, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.007, DfdSucAvg:0.993
Atk:22, dfd:22, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:22, dfd:23, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:22, dfd:24, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:22, dfd:25, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:22, dfd:26, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:22, dfd:27, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:22, dfd:28, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:22, dfd:29, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:22, dfd:30, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:23, dfd:1, AtkRemAvg:18, DfdRemAvg:0, AtkSucAvg:0.991, DfdSucAvg:0.009
Atk:23, dfd:2, AtkRemAvg:16, DfdRemAvg:0, AtkSucAvg:0.978, DfdSucAvg:0.022
Atk:23, dfd:3, AtkRemAvg:13, DfdRemAvg:0, AtkSucAvg:0.949, DfdSucAvg:0.051
Atk:23, dfd:4, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.902, DfdSucAvg:0.098
Atk:23, dfd:5, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.829, DfdSucAvg:0.171
Atk:23, dfd:6, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.743, DfdSucAvg:0.257
Atk:23, dfd:7, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.649, DfdSucAvg:0.351
Atk:23, dfd:8, AtkRemAvg:3, DfdRemAvg:1, AtkSucAvg:0.548, DfdSucAvg:0.452
Atk:23, dfd:9, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.452, DfdSucAvg:0.548
Atk:23, dfd:10, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.36, DfdSucAvg:0.64
Atk:23, dfd:11, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.27, DfdSucAvg:0.73
Atk:23, dfd:12, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.211, DfdSucAvg:0.789
Atk:23, dfd:13, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.155, DfdSucAvg:0.845
Atk:23, dfd:14, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.117, DfdSucAvg:0.883
Atk:23, dfd:15, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.083, DfdSucAvg:0.917
Atk:23, dfd:16, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.058, DfdSucAvg:0.942
Atk:23, dfd:17, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.036, DfdSucAvg:0.964
Atk:23, dfd:18, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.025, DfdSucAvg:0.975
Atk:23, dfd:19, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.013, DfdSucAvg:0.987
Atk:23, dfd:20, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.01, DfdSucAvg:0.99
Atk:23, dfd:21, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.007, DfdSucAvg:0.993
Atk:23, dfd:22, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.005, DfdSucAvg:0.995
Atk:23, dfd:23, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:23, dfd:24, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:23, dfd:25, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:23, dfd:26, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:23, dfd:27, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:23, dfd:28, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:23, dfd:29, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:23, dfd:30, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:24, dfd:1, AtkRemAvg:19, DfdRemAvg:0, AtkSucAvg:0.994, DfdSucAvg:0.006
Atk:24, dfd:2, AtkRemAvg:16, DfdRemAvg:0, AtkSucAvg:0.982, DfdSucAvg:0.018
Atk:24, dfd:3, AtkRemAvg:14, DfdRemAvg:0, AtkSucAvg:0.952, DfdSucAvg:0.048
Atk:24, dfd:4, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:0.917, DfdSucAvg:0.083
Atk:24, dfd:5, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.853, DfdSucAvg:0.147
Atk:24, dfd:6, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.777, DfdSucAvg:0.223
